"parameter","true","point","lwr","upr","covers","time","fail","method","replicate"
"alpha",1,1.18552533708562,0.885191150550615,1.61028274904677,TRUE,1.24800000000005,FALSE,"adaptive",128
"beta",9,12.1075937996879,2.36281560488195,73.1764311557315,TRUE,1.24800000000005,FALSE,"adaptive",128
"p_hat",0.1,0.0891833831388776,0.0201526641569674,0.277758855913662,TRUE,1.24800000000005,FALSE,"adaptive",128
"n_iter",NA,187.5,149,209,NA,1.24800000000005,FALSE,"adaptive",128
"mu",100,116.500943678212,26.2623801296769,467.712378027882,TRUE,5.50499999999965,FALSE,"fixed",128
"alpha",1,1.18537670732833,0.865832014053227,1.60574667015416,TRUE,5.50499999999965,FALSE,"fixed",128
"beta",9,12.0981798598657,1.86342385431334,64.0175369688234,TRUE,5.50499999999965,FALSE,"fixed",128
"p_hat",0.1,0.089236395488827,0.0222901111823699,0.329363974224317,TRUE,5.50499999999965,FALSE,"fixed",128
"n_iter",NA,1000,1000,1000,NA,5.50499999999965,FALSE,"fixed",128
"mu",100,202.167418238972,6.59403376620604,7245.59855261221,TRUE,4.36900000000014,FALSE,"adaptive",129
"alpha",1,1.10472855980107,0.788346281752914,1.56147624785023,TRUE,4.36900000000014,FALSE,"adaptive",129
"beta",9,22.2461565751537,0.493925893665113,1207.39994414235,TRUE,4.36900000000014,FALSE,"adaptive",129
"p_hat",0.1,0.0473099222327706,0.00113632369546327,0.643699330568474,TRUE,4.36900000000014,FALSE,"adaptive",129
"n_iter",NA,297.5,253,321,NA,4.36900000000014,FALSE,"adaptive",129
"mu",100,201.918459729347,4.95043426022721,6013.31874429044,TRUE,7.39699999999993,FALSE,"fixed",129
"alpha",1,1.10444143607356,0.760818391974796,1.54955082418203,TRUE,7.39699999999993,FALSE,"fixed",129
"beta",9,22.2119868247241,0.332925844182877,927.190469543922,TRUE,7.39699999999993,FALSE,"fixed",129
"p_hat",0.1,0.0473675223203236,0.00147129322601644,0.711002837896391,TRUE,7.39699999999993,FALSE,"fixed",129
"n_iter",NA,1000,1000,1000,NA,7.39699999999993,FALSE,"fixed",129
"mu",100,58.9696592319185,38.1201281291333,96.114317225287,FALSE,0.715999999999894,FALSE,"adaptive",130
"alpha",1,0.673418649932407,0.490261791538137,0.964532007005159,FALSE,0.715999999999894,FALSE,"adaptive",130
"beta",9,3.5202532301058,1.6601908097722,7.94595740621253,FALSE,0.715999999999894,FALSE,"adaptive",130
"p_hat",0.1,0.160579718489152,0.0994376422147316,0.237874985300812,TRUE,0.715999999999894,FALSE,"adaptive",130
"n_iter",NA,104.5,76,129,NA,0.715999999999894,FALSE,"adaptive",130
"mu",100,58.9731952555223,37.1936082270427,97.2800487968294,FALSE,5.47899999999981,FALSE,"fixed",130
"alpha",1,0.673410682122121,0.470164640426912,0.956249239870541,FALSE,5.47899999999981,FALSE,"fixed",130
"beta",9,3.52049576492274,1.60153105761888,7.74561304478207,FALSE,5.47899999999981,FALSE,"fixed",130
"p_hat",0.1,0.160568837341764,0.0953982923873417,0.249054200137235,TRUE,5.47899999999981,FALSE,"fixed",130
"n_iter",NA,1000,1000,1000,NA,5.47899999999981,FALSE,"fixed",130
"mu",100,19146.1821706698,105.868747405355,4683438.76811871,FALSE,64.6019999999999,FALSE,"adaptive",131
"alpha",1,1.15352422357917,0.954381827885855,1.39838546027909,TRUE,64.6019999999999,FALSE,"adaptive",131
"beta",9,2204.87733207781,12.1174673808551,521876.937121842,FALSE,64.6019999999999,FALSE,"adaptive",131
"p_hat",0.1,0.000522895779215507,2.17611281605587e-06,0.0854084638778155,FALSE,64.6019999999999,FALSE,"adaptive",131
"n_iter",NA,20000,20000,20000,NA,64.6019999999999,FALSE,"adaptive",131
"mu",100,855.034247727612,253.346875232867,2648.42479072316,FALSE,6.93900000000031,FALSE,"fixed",131
"alpha",1,1.133882560874,0.903491755689016,1.3617989240938,TRUE,6.93900000000031,FALSE,"fixed",131
"beta",9,95.8521314804741,25.731160545849,315.680129179189,FALSE,6.93900000000031,FALSE,"fixed",131
"p_hat",0.1,0.0116911966336774,0.00366294933497713,0.0390443397937378,FALSE,6.93900000000031,FALSE,"fixed",131
"n_iter",NA,1000,1000,1000,NA,6.93900000000031,FALSE,"fixed",131
"mu",100,102.160445246353,35.6660223600073,288.488335307018,TRUE,1.0329999999999,FALSE,"adaptive",132
"alpha",1,1.0343406651074,0.751745635599318,1.35990867282891,TRUE,1.0329999999999,FALSE,"adaptive",132
"beta",9,8.80398362465095,2.23067815966731,35.1485827357251,TRUE,1.0329999999999,FALSE,"adaptive",132
"p_hat",0.1,0.105133825095005,0.0351228221527779,0.270336953139161,TRUE,1.0329999999999,FALSE,"adaptive",132
"n_iter",NA,167.5,127,189,NA,1.0329999999999,FALSE,"adaptive",132
"mu",100,102.155096020545,37.3733081077815,276.164523047217,TRUE,5.38799999999992,FALSE,"fixed",132
"alpha",1,1.03433058506545,0.776669416740532,1.37376015334517,TRUE,5.38799999999992,FALSE,"fixed",132
"beta",9,8.80339656941777,2.34819109930873,34.4237486311967,TRUE,5.38799999999992,FALSE,"fixed",132
"p_hat",0.1,0.105139181929241,0.038082055147726,0.264986374366987,TRUE,5.38799999999992,FALSE,"fixed",132
"n_iter",NA,1000,1000,1000,NA,5.38799999999992,FALSE,"fixed",132
"mu",100,266.683407615859,2.49423481066926,38882.3989164757,TRUE,10.8310000000001,FALSE,"adaptive",133
"alpha",1,1.05825120631108,0.719082851549399,1.54808669488788,TRUE,10.8310000000001,FALSE,"adaptive",133
"beta",9,26.4715363867809,0.152544641415073,5902.12492533062,TRUE,10.8310000000001,FALSE,"adaptive",133
"p_hat",0.1,0.038440224165646,0.000249004082599948,0.835802807320357,TRUE,10.8310000000001,FALSE,"adaptive",133
"n_iter",NA,377,338,401,NA,10.8310000000001,FALSE,"adaptive",133
"mu",100,267.154781431001,1.28992947226532,29817.3446959178,TRUE,12.2340000000004,FALSE,"fixed",133
"alpha",1,1.05840752042436,0.711603631967784,1.52431557453506,TRUE,12.2340000000004,FALSE,"fixed",133
"beta",9,26.5230053313517,0.0673376594221636,4797.16268481793,TRUE,12.2340000000004,FALSE,"fixed",133
"p_hat",0.1,0.0383739413971393,0.000298429413631329,0.910463030491815,TRUE,12.2340000000004,FALSE,"fixed",133
"n_iter",NA,1000,1000,1000,NA,12.2340000000004,FALSE,"fixed",133
"mu",100,300.499493506976,1.00256689648597,102942.48415272,TRUE,12.7949999999996,FALSE,"adaptive",134
"alpha",1,1.29628718795584,0.89301434537728,1.83782774108653,TRUE,12.7949999999996,FALSE,"adaptive",134
"beta",9,35.3760974775388,0.071248972358875,24838.7593668884,TRUE,12.7949999999996,FALSE,"adaptive",134
"p_hat",0.1,0.0353477746205998,8.517996867814e-05,0.92867366793311,TRUE,12.7949999999996,FALSE,"adaptive",134
"n_iter",NA,419.5,384,442,NA,12.7949999999996,FALSE,"adaptive",134
"mu",100,300.359077511786,1.01983951447125,72195.1935784078,TRUE,14.5300000000002,FALSE,"fixed",134
"alpha",1,1.29627274817569,0.889671861904674,1.84167267371591,TRUE,14.5300000000002,FALSE,"fixed",134
"beta",9,35.3589033326004,0.0729643384537735,12064.0964320608,TRUE,14.5300000000002,FALSE,"fixed",134
"p_hat",0.1,0.0353639754810923,0.000125334324538461,0.927355436267499,TRUE,14.5300000000002,FALSE,"fixed",134
"n_iter",NA,1000,1000,1000,NA,14.5300000000002,FALSE,"fixed",134
"mu",100,70.3048301192966,38.9829201338518,121.374728666291,TRUE,0.74100000000044,FALSE,"adaptive",135
"alpha",1,0.838407014406333,0.613917841133158,1.12195150456981,TRUE,0.74100000000044,FALSE,"adaptive",135
"beta",9,5.24983802113813,2.15210751559932,11.9018368287316,TRUE,0.74100000000044,FALSE,"adaptive",135
"p_hat",0.1,0.137709144344805,0.077869182991096,0.235426373520134,TRUE,0.74100000000044,FALSE,"adaptive",135
"n_iter",NA,124,86,145,NA,0.74100000000044,FALSE,"adaptive",135
"mu",100,70.3021818928028,39.3128335595863,130.816704088042,TRUE,5.00199999999995,FALSE,"fixed",135
"alpha",1,0.838360688871405,0.614611285496925,1.15115312411776,TRUE,5.00199999999995,FALSE,"fixed",135
"beta",9,5.24936895516209,2.24951903497004,12.8213852870637,TRUE,5.00199999999995,FALSE,"fixed",135
"p_hat",0.1,0.137713193241601,0.0733951957540976,0.230202952067682,TRUE,5.00199999999995,FALSE,"fixed",135
"n_iter",NA,1000,1000,1000,NA,5.00199999999995,FALSE,"fixed",135
"mu",100,104.24317263888,28.3439773019423,412.238866008991,TRUE,1.14799999999968,FALSE,"adaptive",136
"alpha",1,1.13737742695877,0.832181855089204,1.57487247972558,TRUE,1.14799999999968,FALSE,"adaptive",136
"beta",9,10.0015909889921,1.85376905830091,55.1533036249302,TRUE,1.14799999999968,FALSE,"adaptive",136
"p_hat",0.1,0.102107967675899,0.0252120086394755,0.339411972894053,TRUE,1.14799999999968,FALSE,"adaptive",136
"n_iter",NA,169.5,132,192,NA,1.14799999999968,FALSE,"adaptive",136
"mu",100,104.207033143779,25.809562649818,332.711406470672,TRUE,6.8449999999998,FALSE,"fixed",136
"alpha",1,1.13732349277168,0.809045466971697,1.5392162175924,TRUE,6.8449999999998,FALSE,"fixed",136
"beta",9,9.99736850947663,1.57877811623385,44.7564460216857,TRUE,6.8449999999998,FALSE,"fixed",136
"p_hat",0.1,0.102142339684118,0.0305963062571198,0.355783768826903,TRUE,6.8449999999998,FALSE,"fixed",136
"n_iter",NA,1000,1000,1000,NA,6.8449999999998,FALSE,"fixed",136
"mu",100,54.7212433832927,33.3833619914373,91.5772177138806,FALSE,0.634000000000015,FALSE,"adaptive",137
"alpha",1,0.963479331087904,0.719018556044768,1.32978168175477,TRUE,0.634000000000015,FALSE,"adaptive",137
"beta",9,4.28471887267069,1.89281197280104,10.221544158069,TRUE,0.634000000000015,FALSE,"adaptive",137
"p_hat",0.1,0.183582878100505,0.109459189004287,0.292534541747378,FALSE,0.634000000000015,FALSE,"adaptive",137
"n_iter",NA,101,67,121,NA,0.634000000000015,FALSE,"adaptive",137
"mu",100,54.7198099064158,34.5358317393605,89.861663492351,FALSE,4.96399999999994,FALSE,"fixed",137
"alpha",1,0.963479192549862,0.721577832492321,1.30673243515276,TRUE,4.96399999999994,FALSE,"fixed",137
"beta",9,4.28455632161919,1.9777585215199,9.58799356984412,TRUE,4.96399999999994,FALSE,"fixed",137
"p_hat",0.1,0.183588542788742,0.10985614952397,0.282142531080924,FALSE,4.96399999999994,FALSE,"fixed",137
"n_iter",NA,1000,1000,1000,NA,4.96399999999994,FALSE,"fixed",137
"mu",100,19114.6349900556,0.147550363109162,614328170.048542,TRUE,68.5460000000003,FALSE,"adaptive",138
"alpha",1,1.00338743082881,0.799320728302654,1.22351606702438,TRUE,68.5460000000003,FALSE,"adaptive",138
"beta",9,2012.02499026994,0.0132476160187686,59514817.2169296,TRUE,68.5460000000003,FALSE,"adaptive",138
"p_hat",0.1,0.000498446739223246,1.53767125418662e-08,0.986896796486282,TRUE,68.5460000000003,FALSE,"adaptive",138
"n_iter",NA,20000,19984,20000,NA,68.5460000000003,FALSE,"adaptive",138
"mu",100,853.511890662115,209.566605814358,3169.01502411601,FALSE,7.89199999999983,FALSE,"fixed",138
"alpha",1,0.98558099331666,0.783806132648693,1.22841374553899,TRUE,7.89199999999983,FALSE,"fixed",138
"beta",9,87.4874989247515,22.4332903155665,363.104498157851,FALSE,7.89199999999983,FALSE,"fixed",138
"p_hat",0.1,0.0111398969520375,0.00288605080324072,0.042974413617705,FALSE,7.89199999999983,FALSE,"fixed",138
"n_iter",NA,1000,1000,1000,NA,7.89199999999983,FALSE,"fixed",138
"mu",100,87.0626115890164,33.3943170990873,207.925794919933,TRUE,0.899999999999636,FALSE,"adaptive",139
"alpha",1,0.801087441570478,0.556942439741248,1.07705946371031,TRUE,0.899999999999636,FALSE,"adaptive",139
"beta",9,6.79329875639405,1.85348546367941,21.9713855826831,TRUE,0.899999999999636,FALSE,"adaptive",139
"p_hat",0.1,0.105484159047006,0.0434556210330505,0.243637196213662,TRUE,0.899999999999636,FALSE,"adaptive",139
"n_iter",NA,147,110,169,NA,0.899999999999636,FALSE,"adaptive",139
"mu",100,87.0804788307499,36.5564202650428,205.823904094936,TRUE,5.29399999999987,FALSE,"fixed",139
"alpha",1,0.801140500106138,0.572081833683024,1.12569101831136,TRUE,5.29399999999987,FALSE,"fixed",139
"beta",9,6.79521105987763,2.03023575368409,22.1453254101567,TRUE,5.29399999999987,FALSE,"fixed",139
"p_hat",0.1,0.105463852453381,0.0428110182005358,0.229733085842515,TRUE,5.29399999999987,FALSE,"fixed",139
"n_iter",NA,1000,1000,1000,NA,5.29399999999987,FALSE,"fixed",139
"mu",100,131.26319671951,28.6975339131812,745.828984462492,TRUE,1.50399999999991,FALSE,"adaptive",140
"alpha",1,1.11953971211411,0.827999050722809,1.50689578593851,TRUE,1.50399999999991,FALSE,"adaptive",140
"beta",9,12.3094236443389,1.895274020405,101.158214852767,TRUE,1.50399999999991,FALSE,"adaptive",140
"p_hat",0.1,0.0833675453866016,0.0137457244877512,0.312622594724562,TRUE,1.50399999999991,FALSE,"adaptive",140
"n_iter",NA,205.5,164,229,NA,1.50399999999991,FALSE,"adaptive",140
"mu",100,131.274638361885,28.8639914842088,631.550157413644,TRUE,6.12899999999991,FALSE,"fixed",140
"alpha",1,1.11945022164446,0.833550326411036,1.5605554009248,TRUE,6.12899999999991,FALSE,"fixed",140
"beta",9,12.3093753385083,1.85331438718639,86.8420689793273,TRUE,6.12899999999991,FALSE,"fixed",140
"p_hat",0.1,0.0833617367825666,0.0175905002013359,0.317830125720777,TRUE,6.12899999999991,FALSE,"fixed",140
"n_iter",NA,1000,1000,1000,NA,6.12899999999991,FALSE,"fixed",140
"mu",100,63.847420082777,32.6192634574858,123.560947098907,TRUE,0.6550000000002,FALSE,"adaptive",141
"alpha",1,0.983904729030577,0.705198993181459,1.32533592818118,TRUE,0.6550000000002,FALSE,"adaptive",141
"beta",9,5.66808488512655,1.93607956807068,14.6629216381529,TRUE,0.6550000000002,FALSE,"adaptive",141
"p_hat",0.1,0.147911344740614,0.0759120662075936,0.272775130295554,TRUE,0.6550000000002,FALSE,"adaptive",141
"n_iter",NA,115,87,135,NA,0.6550000000002,FALSE,"adaptive",141
"mu",100,63.873402274282,33.2277709646839,123.28734480414,TRUE,4.94500000000016,FALSE,"fixed",141
"alpha",1,0.98411624602526,0.738779657892179,1.33515726187962,TRUE,4.94500000000016,FALSE,"fixed",141
"beta",9,5.67198589565599,2.10953394882542,15.7101382232404,TRUE,4.94500000000016,FALSE,"fixed",141
"p_hat",0.1,0.147851734405128,0.0785820127919233,0.270720603624779,TRUE,4.94500000000016,FALSE,"fixed",141
"n_iter",NA,1000,1000,1000,NA,4.94500000000016,FALSE,"fixed",141
"mu",100,190.210513802795,12.0453989001466,3393.43366576361,TRUE,3.8119999999999,FALSE,"adaptive",142
"alpha",1,0.964750254059349,0.679801466418361,1.38756915613202,TRUE,3.8119999999999,FALSE,"adaptive",142
"beta",9,17.6621328905251,0.691923267553091,456.737150833841,TRUE,3.8119999999999,FALSE,"adaptive",142
"p_hat",0.1,0.0517934346058233,0.00286478139157105,0.495789806931709,TRUE,3.8119999999999,FALSE,"adaptive",142
"n_iter",NA,281,238,306,NA,3.8119999999999,FALSE,"adaptive",142
"mu",100,189.912264170254,13.0387055385509,2248.83718699739,TRUE,6.48299999999972,FALSE,"fixed",142
"alpha",1,0.96466106988418,0.683653167681175,1.34693415147864,TRUE,6.48299999999972,FALSE,"fixed",142
"beta",9,17.6320072233409,0.828927318156745,318.454551576648,TRUE,6.48299999999972,FALSE,"fixed",142
"p_hat",0.1,0.0518727900435594,0.00405405520045652,0.478679936885485,TRUE,6.48299999999972,FALSE,"fixed",142
"n_iter",NA,1000,1000,1000,NA,6.48299999999972,FALSE,"fixed",142
"mu",100,67.6540272684046,33.996425246553,133.206539387508,TRUE,0.798999999999978,FALSE,"adaptive",143
"alpha",1,1.02608079577406,0.735577740326852,1.37305382148786,TRUE,0.798999999999978,FALSE,"adaptive",143
"beta",9,5.75368573014222,2.03670482360151,15.0066731560193,TRUE,0.798999999999978,FALSE,"adaptive",143
"p_hat",0.1,0.151344562065931,0.0741652255056828,0.284150573854895,TRUE,0.798999999999978,FALSE,"adaptive",143
"n_iter",NA,118,94,140,NA,0.798999999999978,FALSE,"adaptive",143
"mu",100,67.6536310172596,33.9842363527692,129.505929443981,TRUE,5.41199999999981,FALSE,"fixed",143
"alpha",1,1.02605818833996,0.758124163344998,1.36248736946659,TRUE,5.41199999999981,FALSE,"fixed",143
"beta",9,5.7537724918271,2.00860008329896,14.5772310380356,TRUE,5.41199999999981,FALSE,"fixed",143
"p_hat",0.1,0.151339795452632,0.077317018872702,0.279639430799323,TRUE,5.41199999999981,FALSE,"fixed",143
"n_iter",NA,1000,1000,1000,NA,5.41199999999981,FALSE,"fixed",143
"mu",100,64.2535674874984,37.8609147222521,105.877057041657,TRUE,0.713999999999942,FALSE,"adaptive",144
"alpha",1,0.609679605363878,0.423379760853256,0.864405361632339,FALSE,0.713999999999942,FALSE,"adaptive",144
"beta",9,3.99926230356322,1.70700584849845,8.8205438934097,FALSE,0.713999999999942,FALSE,"adaptive",144
"p_hat",0.1,0.132281902747133,0.0780731172697813,0.214537730502464,TRUE,0.713999999999942,FALSE,"adaptive",144
"n_iter",NA,114,78,137,NA,0.713999999999942,FALSE,"adaptive",144
"mu",100,64.2757978390198,36.8467218420082,114.470953685932,TRUE,5.27700000000004,FALSE,"fixed",144
"alpha",1,0.609774839042984,0.412842062069806,0.866952496026095,FALSE,5.27700000000004,FALSE,"fixed",144
"beta",9,4.00152557872061,1.69869893790122,9.80845314950356,TRUE,5.27700000000004,FALSE,"fixed",144
"p_hat",0.1,0.132234897707817,0.0786918788598388,0.221829988774665,TRUE,5.27700000000004,FALSE,"fixed",144
"n_iter",NA,1000,1000,1000,NA,5.27700000000004,FALSE,"fixed",144
"mu",100,305.657130368509,2.77309073938242,25067.815503506,TRUE,11.681,FALSE,"adaptive",145
"alpha",1,1.13880669845251,0.811130005485051,1.54577152109806,TRUE,11.681,FALSE,"adaptive",145
"beta",9,32.5251049806265,0.175782796453499,3901.11675293669,TRUE,11.681,FALSE,"adaptive",145
"p_hat",0.1,0.0338287097859826,0.000364788319674806,0.820152612456848,TRUE,11.681,FALSE,"adaptive",145
"n_iter",NA,424,368,449,NA,11.681,FALSE,"adaptive",145
"mu",100,306.306561820112,2.93408151435111,25403.7735181256,TRUE,14.0129999999999,FALSE,"fixed",145
"alpha",1,1.13897356015378,0.854224385287664,1.56899200879802,TRUE,14.0129999999999,FALSE,"fixed",145
"beta",9,32.6015893954598,0.216619166167104,3963.27103711177,TRUE,14.0129999999999,FALSE,"fixed",145
"p_hat",0.1,0.0337568036921057,0.000372045602952442,0.808476991324402,TRUE,14.0129999999999,FALSE,"fixed",145
"n_iter",NA,1000,1000,1000,NA,14.0129999999999,FALSE,"fixed",145
"mu",100,71.8223027489982,36.0263422059003,151.401153322108,TRUE,0.795000000000073,FALSE,"adaptive",146
"alpha",1,0.697860936415138,0.48712036183262,0.988234472905316,FALSE,0.795000000000073,FALSE,"adaptive",146
"beta",9,5.08362332116037,1.85267477054903,16.2875082839276,TRUE,0.795000000000073,FALSE,"adaptive",146
"p_hat",0.1,0.120706189850941,0.0569217839776555,0.229554387999002,TRUE,0.795000000000073,FALSE,"adaptive",146
"n_iter",NA,125,90,148,NA,0.795000000000073,FALSE,"adaptive",146
"mu",100,71.8476036638662,34.2008292750318,138.337420203337,TRUE,5.27099999999973,FALSE,"fixed",146
"alpha",1,0.69789021164616,0.477218676083329,0.980111877184551,FALSE,5.27099999999973,FALSE,"fixed",146
"beta",9,5.08568729876775,1.72741275150773,13.923870853717,TRUE,5.27099999999973,FALSE,"fixed",146
"p_hat",0.1,0.120667564390646,0.0600732960920287,0.233527633501372,TRUE,5.27099999999973,FALSE,"fixed",146
"n_iter",NA,1000,1000,1000,NA,5.27099999999973,FALSE,"fixed",146
"mu",100,93.662074955944,29.702641079377,260.262086357207,TRUE,0.978000000000065,FALSE,"adaptive",147
"alpha",1,1.15894712686844,0.864214856673559,1.50285694651269,TRUE,0.978000000000065,FALSE,"adaptive",147
"beta",9,8.81869745835781,1.98531085545847,32.9056180567482,TRUE,0.978000000000065,FALSE,"adaptive",147
"p_hat",0.1,0.116154380622505,0.0392012015669728,0.324501097219073,TRUE,0.978000000000065,FALSE,"adaptive",147
"n_iter",NA,155.5,120,177,NA,0.978000000000065,FALSE,"adaptive",147
"mu",100,93.6486666008295,35.3527173414753,249.071033718418,TRUE,5.40700000000015,FALSE,"fixed",147
"alpha",1,1.15884776113675,0.883550345047164,1.52160357343393,TRUE,5.40700000000015,FALSE,"fixed",147
"beta",9,8.8163572853771,2.30774532093983,33.2906453384516,TRUE,5.40700000000015,FALSE,"fixed",147
"p_hat",0.1,0.116172826095615,0.0416928950782341,0.28007915776774,TRUE,5.40700000000015,FALSE,"fixed",147
"n_iter",NA,1000,1000,1000,NA,5.40700000000015,FALSE,"fixed",147
"mu",100,396.315051267423,0.2609066698894,914026.12252861,TRUE,19.1329999999998,FALSE,"adaptive",148
"alpha",1,1.32569724034819,0.929783980942578,1.89460596471639,TRUE,19.1329999999998,FALSE,"adaptive",148
"beta",9,50.849132061111,0.0200348666848563,207549.647552775,TRUE,19.1329999999998,FALSE,"adaptive",148
"p_hat",0.1,0.025408750888067,9.22721843055782e-06,0.979977325470964,TRUE,19.1329999999998,FALSE,"adaptive",148
"n_iter",NA,535,488,557,NA,19.1329999999998,FALSE,"adaptive",148
"mu",100,396.800320846245,0.30086027381418,1505190.05697802,TRUE,22.444,FALSE,"fixed",148
"alpha",1,1.32584518575636,0.976370421263198,1.85290678319836,TRUE,22.444,FALSE,"fixed",148
"beta",9,50.9186754336532,0.0243150760288699,275118.762028123,TRUE,22.444,FALSE,"fixed",148
